Prison_ID,Prison_Type,Security_Level,Capacity,Number_of_Blocks,Current_Occupancy,Admissions_Last_7_Days,Admissions_Last_30_Days,Pending_Admissions,Releases_Last_7_Days,Releases_Last_30_Days,Upcoming_Releases_30_Days,Upcoming_Releases_60_Days,Upcoming_Releases_90_Days,Transfers_In_Last_30_Days,Transfers_Out_Last_30_Days,Pending_Transfers_In,Pending_Transfers_Out,Average_Remaining_Sentence,Median_Remaining_Sentence,Occupancy_7_Days_Ago,Occupancy_30_Days_Ago,Occupancy_60_Days_Ago,Occupancy_90_Days_Ago,Occupancy_30_Days,Occupancy_60_Days,Occupancy_90_Days
PR015181,Remand,Medium,581,3,394,167,672,14,125,580,466,934,1407,1,1,0,4,1.7,1.3,370,314,215,110,577,799,813
PR015182,Women's,Low,114,1,102,14,67,1,13,60,80,156,242,0,0,3,3,24.7,20.9,104,98,95,78,98,71,33
PR015183,Women's,Medium,590,6,373,93,405,7,74,346,304,648,968,3,7,3,2,3.2,2.4,359,321,251,212,437,495,554
PR015184,Remand,Medium,494,4,298,126,496,9,76,340,351,718,1098,2,4,2,1,6.1,3.5,265,153,11,0,433,538,638
PR015185,Women's,Medium,558,5,368,86,345,8,86,374,411,801,1174,4,1,1,0,4.1,2.8,373,381,454,474,306,259,273
PR015186,Remand,High,1117,7,819,272,1174,18,288,1253,1241,2443,3608,3,10,0,2,0.5,0.4,838,911,984,1061,734,678,643
PR015187,Maximum Security,High,1286,8,990,95,488,8,77,332,338,660,1008,4,11,0,1,147.3,112.5,956,844,674,542,1130,1247,1385
PR015188,Women's,Low,297,3,240,32,131,3,31,167,207,449,695,2,0,2,3,37.5,23.6,254,275,304,336,168,63,0
PR015189,Minimum Security,Low,788,6,691,98,447,7,108,460,539,1070,1594,2,4,0,0,22.9,15.8,696,685,702,729,611,517,450
PR015190,Minimum Security,Medium,716,5,486,78,372,10,109,425,488,1018,1489,12,5,6,0,12.0,9.5,490,527,562,636,375,247,164
PR015191,Maximum Security,High,481,6,311,29,155,6,20,141,147,272,419,5,4,1,1,99.7,82.1,310,292,272,290,320,363,354
PR015192,Minimum Security,Low,709,5,673,105,406,9,111,432,497,1024,1560,4,0,2,0,6.9,4.5,679,707,709,754,585,478,361
PR015193,Minimum Security,Low,908,5,708,104,402,9,130,486,447,904,1347,10,3,2,2,8.9,7.8,725,771,870,985,666,582,546
PR015194,Minimum Security,Low,925,5,632,92,395,18,112,525,538,1081,1649,9,11,0,0,20.1,13.6,666,755,890,1020,480,308,131
PR015195,Remand,Medium,596,5,521,189,792,8,214,984,953,1931,2921,4,3,3,3,7.2,5.9,564,711,774,774,336,126,0
PR015196,Women's,High,562,5,359,84,349,2,53,251,238,497,730,2,8,0,3,1.1,0.7,341,273,160,63,490,588,726
PR015197,Women's,Low,666,5,616,81,343,10,79,379,324,625,955,8,8,4,1,6.3,4.1,623,668,709,737,653,700,746
PR015198,Maximum Security,High,1393,10,1330,76,318,10,68,301,336,675,982,10,4,2,4,96.4,68.9,1321,1298,1300,1254,1349,1357,1407
PR015199,Minimum Security,Low,487,2,429,50,218,1,43,180,192,391,589,1,2,0,4,6.7,4.3,416,391,335,334,443,463,439
PR015200,Remand,Low,288,3,202,122,506,2,96,392,421,867,1296,1,3,3,0,4.7,2.9,174,97,0,0,263,340,403
PR015201,Maximum Security,High,547,5,477,55,179,11,52,194,201,398,622,5,4,2,3,26.7,23.7,485,485,504,500,467,468,460
PR015202,Minimum Security,Low,970,6,907,168,678,12,156,641,580,1185,1760,10,7,1,6,15.0,10.1,895,863,822,779,987,1033,1143
PR015203,Remand,High,998,7,928,204,931,22,242,1120,1221,2437,3676,4,6,0,2,1.4,1.0,975,1117,1297,1297,630,362,45
PR015204,Women's,Medium,788,5,629,159,566,7,108,441,394,783,1177,5,9,2,2,20.5,17.8,604,505,380,239,790,971,1103
PR015205,Minimum Security,Low,642,4,530,70,311,12,64,279,274,527,796,8,1,4,1,18.0,11.5,522,497,465,391,591,648,744
PR015206,Juvenile,Medium,293,1,239,61,260,2,32,140,139,288,421,2,1,1,1,10.5,8.0,211,101,0,0,334,387,410
PR015207,Remand,Medium,462,4,374,104,417,6,109,457,528,1044,1566,3,1,4,1,2.1,1.5,387,412,444,501,272,177,90
PR015208,Women's,Low,469,2,438,62,281,5,76,353,322,662,1026,3,0,1,0,3.5,3.0,448,502,562,609,403,354,308
PR015209,Minimum Security,Low,911,5,710,134,616,21,117,524,479,983,1501,5,14,2,2,21.3,13.8,689,633,549,446,825,992,1042
PR015210,Women's,Medium,146,3,122,29,87,0,20,81,93,187,269,0,1,1,2,10.1,6.1,122,119,118,114,105,110,120
PR015211,Women's,Low,710,5,623,129,570,5,110,468,477,960,1427,12,10,2,1,20.5,12.2,592,508,436,293,721,818,904
PR015212,Minimum Security,Low,753,5,683,71,239,7,33,152,125,263,385,8,5,2,3,20.9,11.6,650,594,509,415,820,947,1054
PR015213,Remand,High,472,3,402,183,777,5,224,991,1001,2006,3063,2,7,2,0,3.9,3.3,452,608,613,613,246,64,0
PR015214,Juvenile,Medium,397,1,362,116,453,8,150,663,678,1395,2074,3,4,3,0,19.3,14.1,411,516,516,516,150,0,0
PR015215,Minimum Security,Low,264,2,166,11,56,4,18,75,79,164,242,0,0,2,3,9.5,6.3,168,191,222,203,151,140,108
PR015216,Remand,Low,918,7,658,205,913,17,295,1141,1074,2147,3245,6,8,0,1,1.8,1.0,713,890,1119,1193,488,316,85
PR015217,Remand,Medium,1200,9,1010,384,1590,26,266,1085,869,1802,2701,20,14,3,2,2.5,1.8,893,496,0,0,1680,1680,1680
PR015218,Women's,Low,404,2,234,36,153,10,24,117,94,185,294,1,3,0,1,16.5,11.3,224,206,152,123,261,332,352
PR015219,Maximum Security,High,451,3,346,49,169,1,27,103,117,243,369,3,2,0,2,88.0,65.1,333,289,209,161,364,389,392
PR015220,Remand,Medium,334,3,280,171,648,2,124,576,593,1161,1693,2,0,2,1,2.7,2.2,262,209,120,1,367,467,467
PR015221,Minimum Security,Low,943,5,758,66,284,15,66,303,365,726,1064,3,6,0,0,25.5,22.6,760,787,800,806,673,592,514
PR015222,Remand,Low,877,7,706,378,1629,9,252,1020,957,1878,2872,7,8,4,1,4.4,3.0,568,93,0,0,1227,1227,1227
PR015223,Juvenile,Low,154,1,113,44,188,0,37,138,153,267,406,3,2,1,4,13.4,7.7,100,54,22,0,141,184,215
PR015224,Remand,High,566,4,380,145,662,9,152,660,712,1332,1959,5,7,2,1,4.0,3.4,385,392,415,357,361,433,506
PR015225,Remand,Medium,1102,10,651,213,929,16,224,923,878,1697,2526,13,14,1,2,1.4,0.8,655,642,642,645,761,951,1100
PR015226,Minimum Security,Medium,662,4,516,121,483,10,140,568,634,1177,1715,6,3,1,0,2.0,1.8,536,598,684,749,339,271,174
PR015227,Minimum Security,Low,558,4,389,68,329,6,105,430,346,686,1041,4,5,5,3,7.1,5.5,413,490,602,702,396,436,417
PR015228,Juvenile,Low,189,1,136,31,133,1,32,137,147,292,438,0,1,4,4,8.4,6.8,144,151,138,134,101,98,62
PR015229,Maximum Security,Medium,1246,6,844,43,156,12,21,104,133,266,443,19,10,3,2,72.2,64.9,835,769,710,669,894,909,946
PR015230,Women's,Low,551,4,383,51,276,8,50,220,222,432,634,3,4,0,0,9.3,8.0,370,341,291,255,434,482,546
PR015231,Juvenile,Medium,386,1,283,33,132,7,45,195,252,481,692,3,4,1,2,2.7,2.4,305,348,409,500,186,105,99
PR015232,Women's,Low,722,6,702,127,538,6,136,567,477,984,1534,6,3,1,0,19.3,16.0,706,732,740,760,777,813,796
PR015233,Minimum Security,Low,473,2,361,56,243,4,42,159,135,260,395,7,3,5,1,9.7,5.8,337,279,183,88,467,539,658
PR015234,Remand,Medium,1105,7,765,194,733,7,170,709,647,1311,1992,11,9,2,7,3.4,3.0,759,741,712,692,904,998,1105
PR015235,Maximum Security,High,1300,9,1170,70,289,27,66,292,275,525,782,16,7,2,1,16.0,10.4,1170,1168,1166,1152,1200,1274,1337
PR015236,Women's,Low,282,1,276,40,173,8,44,189,183,372,572,1,0,1,2,15.1,9.6,281,286,319,303,262,274,261
PR015237,Juvenile,Medium,371,2,366,106,506,5,165,673,687,1323,1921,4,2,1,2,7.3,5.9,406,482,482,482,214,113,0
PR015238,Remand,Medium,349,1,263,104,454,2,78,376,371,741,1099,2,4,2,1,2.3,1.8,249,189,115,30,324,429,439
PR015239,Juvenile,Low,159,1,146,43,186,0,67,266,205,409,641,0,0,0,1,7.4,6.2,168,206,206,206,114,89,102
PR015240,Minimum Security,Low,683,4,529,34,169,7,56,229,250,511,763,1,4,1,2,11.1,9.0,545,596,646,733,464,400,334
PR015241,Remand,Medium,294,3,112,29,143,3,38,138,134,278,421,4,3,5,3,3.7,2.4,110,104,115,82,127,138,148
PR015242,Women's,Low,102,1,75,9,36,0,7,35,22,54,89,0,0,1,2,11.3,8.0,79,84,92,74,82,85,86
PR015243,Maximum Security,High,777,5,756,53,187,5,43,186,223,449,665,3,3,1,3,54.4,30.3,755,753,751,750,716,681,655
PR015244,Women's,Medium,776,5,693,153,580,14,87,387,339,663,991,9,7,2,2,14.8,12.6,644,498,304,78,941,1086,1086
PR015245,Women's,Low,212,1,149,38,151,2,19,89,78,158,251,8,3,1,5,21.4,14.7,133,89,4,0,189,249,296
PR015246,Women's,Medium,382,1,288,36,184,4,46,199,184,378,569,3,5,3,2,11.9,7.0,291,308,311,306,292,283,317
PR015247,Women's,Medium,653,3,508,48,185,8,80,306,385,719,1074,7,3,3,1,4.5,3.6,539,638,734,848,355,238,72
PR015248,Minimum Security,Medium,938,7,818,40,226,12,65,269,249,505,764,8,12,1,0,8.3,5.4,827,862,907,967,824,812,788
PR015249,Remand,High,643,4,513,100,389,5,127,518,506,983,1456,7,4,2,1,6.3,3.5,541,632,784,835,426,350,318
PR015250,Maximum Security,High,956,6,512,41,168,4,29,145,181,373,576,1,11,2,1,20.3,15.0,517,509,481,459,495,474,467
PR015251,Women's,Medium,636,3,521,113,467,12,101,383,406,847,1268,3,1,4,5,36.8,24.8,498,432,328,294,584,610,662
PR015252,Minimum Security,Medium,313,3,301,37,129,1,20,112,96,218,337,0,3,1,1,1.7,1.5,300,303,275,231,317,272,320
PR015253,Women's,Low,215,2,157,36,148,3,42,131,140,274,395,2,4,0,0,6.0,4.0,155,163,105,122,145,150,162
PR015254,Minimum Security,Low,379,4,307,32,148,7,42,176,154,294,446,6,3,0,1,9.1,7.3,315,340,367,395,306,330,361
PR015255,Minimum Security,Medium,252,3,186,45,154,0,19,106,108,210,303,4,3,4,2,1.4,0.8,175,127,58,18,214,270,295
PR015256,Maximum Security,High,1249,7,1209,115,470,12,74,336,345,679,1031,16,9,2,0,64.3,51.8,1177,1072,942,758,1362,1510,1669
PR015257,Juvenile,Medium,386,2,271,114,461,0,83,326,342,777,1165,5,4,3,1,6.9,4.2,239,131,0,0,381,385,474
PR015258,Minimum Security,Low,357,3,263,33,153,4,21,101,144,273,397,1,3,3,0,11.3,6.5,247,222,157,107,289,289,347
PR015259,Minimum Security,Low,217,1,207,24,114,3,24,115,102,225,317,1,0,1,3,16.4,13.3,209,212,194,222,234,237,244
PR015260,Minimum Security,Low,368,3,299,33,120,5,45,174,167,338,496,1,3,3,1,10.9,7.5,314,350,414,466,276,244,198
PR015261,Minimum Security,Low,581,4,337,36,171,4,43,153,143,320,482,8,3,0,1,2.9,2.1,330,304,278,278,351,354,341
PR015262,Women's,Medium,279,3,206,52,245,1,42,207,183,355,504,1,1,0,2,37.4,22.4,198,157,92,122,265,308,390
PR015263,Remand,High,310,3,219,43,180,5,56,243,227,446,687,3,2,3,3,3.0,2.0,233,266,344,403,183,153,139
PR015264,Minimum Security,Low,863,5,654,81,387,5,85,358,298,588,895,4,4,2,8,6.7,3.7,647,629,576,567,756,856,980
PR015265,Minimum Security,Low,637,2,560,45,191,10,31,142,128,271,410,3,3,1,0,9.6,7.1,548,516,462,431,633,707,756
PR015266,Maximum Security,High,1324,10,715,84,368,16,65,266,305,611,934,9,13,4,3,11.7,9.5,695,609,520,426,750,790,831
PR015267,Minimum Security,Low,380,2,299,46,218,1,30,175,190,402,609,0,6,0,1,3.4,2.4,285,268,237,171,349,378,367
PR015268,Maximum Security,Medium,803,5,725,54,213,19,51,241,207,438,628,6,8,1,2,52.4,38.4,739,745,763,855,747,739,818
PR015269,Maximum Security,High,1242,8,614,73,287,14,57,237,212,424,631,0,4,0,3,28.9,20.3,602,562,533,469,666,733,794
PR015270,Maximum Security,High,1254,9,992,49,210,24,54,200,232,428,665,2,5,0,1,53.4,42.6,992,984,988,970,966,974,937
PR015271,Minimum Security,Low,269,1,198,34,134,1,21,101,126,219,307,6,1,3,2,10.5,8.8,195,154,141,82,228,251,267
PR015272,Women's,Low,582,3,463,91,351,12,74,307,364,755,1097,3,6,1,2,9.0,7.0,457,424,366,344,471,460,458
PR015273,Maximum Security,High,1252,8,1102,96,441,5,128,519,469,946,1382,14,9,1,0,24.1,18.9,1116,1178,1248,1303,1082,1030,1028
PR015274,Juvenile,Medium,252,3,223,93,369,4,69,302,279,574,860,3,0,1,4,6.7,4.8,209,173,91,34,289,349,352
PR015275,Remand,High,569,4,197,61,235,9,47,212,189,362,537,2,2,1,2,4.3,3.3,189,169,159,140,269,338,455
PR015276,Women's,Low,392,2,352,52,246,4,94,345,318,645,990,1,0,3,0,11.6,10.3,371,460,509,509,317,219,189
PR015277,Minimum Security,Low,910,5,750,122,513,14,171,695,606,1236,1886,2,3,0,0,6.7,4.4,787,930,1095,1183,661,586,459
PR015278,Women's,Low,452,4,407,96,451,4,102,415,456,900,1329,6,1,2,1,3.1,2.3,398,353,335,243,390,395,465
PR015279,Women's,Medium,617,5,561,95,413,15,77,443,427,872,1341,4,8,3,0,8.5,4.7,565,597,621,679,551,508,465
PR015280,Women's,Low,703,5,615,49,210,6,62,273,265,539,828,4,3,1,1,13.1,11.6,630,680,734,834,594,551,542
PR015281,Women's,Low,588,3,529,136,607,7,95,462,531,1022,1549,2,2,2,1,15.2,9.1,494,385,248,103,572,652,672
PR015282,Maximum Security,Medium,1375,9,1072,31,184,19,56,217,191,367,568,9,10,2,2,39.5,24.6,1075,1104,1116,1179,1100,1133,1140
PR015283,Women's,Low,221,2,137,20,87,4,11,59,57,117,174,2,2,0,1,3.6,2.0,131,121,75,89,169,181,195
PR015284,Women's,Low,758,5,706,119,516,6,143,599,580,1184,1789,5,3,3,1,1.0,0.6,726,787,864,962,683,621,585
PR015285,Minimum Security,Low,345,1,266,42,222,7,42,222,243,460,694,5,4,0,0,11.9,8.5,268,266,264,280,254,254,228
PR015286,Minimum Security,Medium,814,6,507,33,178,10,28,167,176,345,547,2,12,2,5,2.2,1.7,509,524,505,532,523,569,524
PR015287,Women's,Medium,494,3,314,58,230,7,60,280,262,508,819,5,4,1,1,14.1,8.2,322,382,431,437,299,298,282
PR015288,Minimum Security,Low,413,3,325,56,219,2,66,310,339,731,1079,6,2,2,0,15.6,11.4,347,404,505,536,230,69,0
PR015289,Women's,Medium,659,4,545,133,579,10,150,634,785,1552,2246,3,2,0,1,2.8,1.7,555,610,660,701,341,185,86
PR015290,Remand,Low,415,4,346,134,556,4,152,657,607,1162,1719,2,3,6,2,1.8,1.3,373,448,539,539,282,266,227
PR015291,Juvenile,Medium,398,3,277,59,242,6,66,295,301,631,903,2,5,3,2,13.7,10.6,292,337,388,433,248,177,174
PR015292,Maximum Security,High,1304,10,643,22,93,16,41,158,137,269,416,17,15,1,0,27.2,16.3,654,711,761,846,631,634,601
PR015293,Juvenile,Medium,67,1,54,10,48,1,10,47,54,116,188,1,0,2,2,10.9,6.3,56,49,47,22,71,78,45
PR015294,Remand,Medium,1173,7,840,440,1843,13,425,1792,2058,4221,6210,2,1,2,3,1.2,0.9,825,801,721,674,592,231,56
PR015295,Women's,Low,529,4,475,82,429,2,88,372,369,742,1126,8,4,1,1,10.6,7.6,457,411,352,304,550,625,675
PR015296,Minimum Security,Low,705,4,515,88,340,11,113,477,434,919,1375,3,4,1,1,8.6,6.7,557,642,803,916,474,314,250
PR015297,Maximum Security,High,837,5,646,50,244,10,68,278,214,470,717,5,13,1,0,18.5,16.3,657,686,716,808,693,679,712
PR015298,Minimum Security,Low,913,7,584,42,190,17,52,226,222,431,663,1,3,1,2,9.6,7.3,596,618,654,724,574,555,569
PR015299,Maximum Security,High,678,3,588,26,112,17,18,100,103,187,262,8,1,0,1,79.8,44.3,581,561,535,524,603,641,690
PR015300,Women's,Medium,327,1,250,43,200,3,60,222,285,547,793,1,1,5,2,10.4,9.0,259,260,313,295,166,84,53
PR015301,Maximum Security,High,1484,10,808,42,154,15,35,174,236,493,734,10,12,4,3,22.4,20.0,808,824,846,859,755,667,594
PR015302,Minimum Security,Low,929,6,691,61,228,16,71,239,282,525,780,6,2,1,2,6.4,3.6,692,704,700,689,648,655,643
PR015303,Women's,Low,556,5,466,57,244,10,68,293,260,510,748,3,0,4,4,11.7,9.4,476,515,572,630,470,463,520
PR015304,Minimum Security,Medium,279,2,237,52,197,1,22,149,171,360,554,2,1,1,2,1.6,1.0,230,185,131,85,244,215,250
PR015305,Minimum Security,Low,609,2,450,40,176,12,37,153,138,301,449,8,4,2,3,8.2,7.0,447,413,399,356,473,491,532
PR015306,Juvenile,Low,252,1,161,45,266,7,38,181,211,396,599,2,2,4,5,26.5,17.7,146,67,15,0,203,294,343
PR015307,Minimum Security,Low,592,3,418,89,371,12,78,348,339,700,1031,3,5,3,0,19.8,16.8,415,398,371,379,473,459,546
PR015308,Women's,Low,705,3,571,130,566,9,109,491,474,988,1480,1,8,1,1,8.3,5.3,553,508,414,379,674,740,825
PR015309,Remand,Medium,924,6,841,380,1624,7,478,2114,2342,4739,6957,10,9,2,0,2.9,2.0,955,1201,1201,1201,103,0,0
PR015310,Minimum Security,Medium,904,7,749,113,489,14,132,647,762,1547,2343,6,2,2,0,17.0,12.3,788,899,1050,1175,489,183,0
PR015311,Remand,High,387,4,234,107,451,6,185,742,679,1324,1995,4,4,2,2,6.2,4.8,301,503,503,503,3,0,0
PR015312,Women's,High,678,5,607,79,377,6,63,351,311,614,941,8,8,1,2,22.3,13.3,600,570,563,541,658,755,763
PR015313,Minimum Security,Low,832,5,716,73,306,13,64,273,208,451,691,6,5,7,4,2.2,1.7,708,676,635,611,836,953,1008
PR015314,Juvenile,Medium,397,4,289,97,405,5,94,400,354,742,1076,2,1,2,2,2.3,1.6,290,277,291,265,337,337,387
PR015315,Remand,Medium,840,5,814,344,1560,9,503,2101,2167,4268,6445,3,6,2,2,1.1,1.0,937,1092,1092,1092,198,0,0
PR015316,Remand,Medium,961,6,709,390,1535,8,250,1098,959,1843,2738,10,16,1,0,2.2,1.5,609,291,0,0,1266,1345,1345
PR015317,Juvenile,Medium,387,2,265,42,190,6,58,234,182,351,540,6,3,1,0,2.4,1.8,278,297,338,393,280,305,302
PR015318,Maximum Security,High,836,5,495,27,123,14,16,60,66,150,212,0,16,2,3,32.9,28.2,485,449,390,343,531,527,518
PR015319,Remand,Medium,1019,6,963,505,2037,12,443,1793,1842,3634,5432,9,9,1,1,1.4,1.2,906,718,455,213,1177,1406,1426
PR015320,Maximum Security,High,1420,8,1029,125,512,30,104,445,441,921,1376,10,6,0,3,53.6,39.8,1012,959,908,786,1081,1061,1064
PR015321,Juvenile,Low,252,2,149,47,157,6,31,164,171,348,519,1,1,1,3,5.1,4.5,148,164,171,184,123,84,34
PR015322,Remand,Medium,849,6,751,293,1098,9,275,1206,1373,2749,4106,8,7,0,1,7.7,5.7,771,865,951,1080,506,234,0
PR015323,Minimum Security,Low,315,3,241,43,169,1,34,154,211,379,561,2,1,1,1,14.0,9.4,240,237,213,186,213,215,243
PR015324,Maximum Security,High,1497,9,1257,94,344,18,96,368,378,744,1142,10,4,0,2,146.9,104.6,1256,1285,1283,1292,1252,1239,1248
PR015325,Women's,Low,745,6,530,101,424,9,66,324,318,663,952,1,4,0,2,38.9,25.8,507,423,350,241,667,786,919
PR015326,Minimum Security,Low,897,4,818,88,341,10,67,305,350,727,1071,2,10,1,1,22.8,15.9,816,788,760,705,796,739,693
PR015327,Minimum Security,Low,490,4,370,55,235,2,91,412,429,866,1301,6,4,0,1,13.7,10.0,409,551,637,637,191,15,0
PR015328,Maximum Security,High,318,3,237,25,113,9,11,60,62,115,195,1,7,9,6,44.7,38.6,227,189,132,94,277,310,352
PR015329,Remand,High,807,4,506,137,552,6,90,453,362,718,1100,8,3,2,7,0.5,0.4,480,404,317,192,671,887,1005
PR015330,Minimum Security,Low,755,6,479,51,209,1,39,173,181,369,526,3,1,3,1,22.3,12.9,471,453,407,356,507,504,578
PR015331,Women's,Medium,138,2,126,30,126,1,34,146,135,286,455,2,3,0,2,28.0,22.4,132,144,155,179,80,89,0
PR015332,Juvenile,Low,64,1,27,7,32,0,6,31,31,68,97,1,0,3,5,17.3,13.6,25,24,4,4,26,31,0
PR015333,Maximum Security,High,469,5,422,39,163,7,39,157,160,291,432,2,3,5,2,44.3,36.3,425,427,428,411,418,432,462
PR015334,Remand,High,1059,5,742,310,1230,18,292,1205,1253,2536,3827,4,5,2,3,5.1,3.9,741,728,717,694,697,633,510
PR015335,Minimum Security,Low,342,2,294,38,133,4,41,154,168,307,454,2,2,0,2,7.8,4.4,305,320,351,346,237,232,245
PR015336,Maximum Security,Medium,977,4,741,45,241,8,60,262,259,529,785,12,11,0,2,22.5,16.9,744,770,772,796,726,731,723
PR015337,Remand,Low,488,4,429,114,538,7,125,522,467,920,1432,1,0,1,0,2.1,1.6,426,406,420,392,480,549,570
PR015338,Minimum Security,Low,412,1,376,11,68,9,30,95,106,214,331,5,4,1,0,12.3,9.5,381,408,451,475,371,362,361
PR015339,Women's,Low,768,3,536,68,299,6,92,381,408,794,1120,3,6,3,0,13.9,7.9,557,631,691,823,434,339,357
PR015340,Remand,Medium,1179,8,967,484,2256,28,422,1915,1674,3432,5188,9,6,3,3,6.3,4.3,890,634,274,0,1650,1650,1650
PR015341,Minimum Security,Low,257,3,235,41,205,1,47,225,197,399,597,2,3,3,3,8.8,7.8,241,240,270,316,225,212,193
PR015342,Women's,Medium,329,2,242,50,210,9,45,175,176,337,522,4,2,2,2,4.3,3.7,233,219,173,163,274,382,384
PR015343,Remand,Medium,452,3,373,130,591,10,153,655,736,1449,2188,4,4,1,2,12.1,9.7,387,437,491,552,300,249,121
PR015344,Minimum Security,Low,297,4,236,26,135,7,25,96,85,150,228,2,2,5,2,5.2,3.4,230,208,153,123,292,361,407
PR015345,Remand,Low,1016,6,769,174,731,7,231,1061,926,1922,2834,12,8,3,4,0.6,0.4,851,1108,1320,1320,606,353,151
PR015346,Women's,Low,731,4,449,87,368,17,100,396,417,901,1339,2,6,2,0,6.5,4.8,456,479,526,562,421,358,306
PR015347,Remand,Medium,1168,9,1045,416,1707,18,424,1896,1665,3323,4920,3,7,3,1,3.9,2.6,1090,1236,1447,1518,1105,1128,1283
PR015348,Remand,Medium,489,3,252,144,580,7,136,623,513,1040,1632,4,4,1,1,2.5,1.6,260,285,336,382,346,383,356
PR015349,Remand,Medium,869,7,799,481,1972,15,401,1756,2032,4005,6040,9,8,0,2,0.6,0.4,753,584,378,111,764,787,721
PR015350,Minimum Security,Low,946,5,628,48,263,8,47,218,201,398,594,3,11,1,1,21.6,13.4,619,583,540,529,688,778,837
PR015351,Minimum Security,Low,326,1,305,35,142,5,25,101,82,168,249,0,3,2,4,4.6,2.7,293,253,206,171,383,412,456
PR015352,Remand,High,1043,6,457,107,423,9,107,453,372,752,1145,4,6,0,6,2.5,1.4,466,481,521,560,539,561,681
PR015353,Women's,Medium,469,4,400,66,301,7,67,335,295,569,880,4,1,1,1,2.8,1.6,405,438,486,515,396,376,424
PR015354,Juvenile,Low,392,4,348,93,392,6,94,428,481,978,1456,4,0,1,1,28.4,19.9,353,388,418,476,248,145,115
PR015355,Maximum Security,High,405,4,325,23,91,6,27,88,98,190,290,2,2,3,3,35.5,27.7,323,333,325,311,312,342,333
PR015356,Remand,High,534,4,429,178,817,2,195,845,764,1529,2307,4,2,2,1,1.7,1.2,433,461,456,489,445,489,447
PR015357,Maximum Security,High,1089,9,1035,76,308,16,82,360,386,754,1096,11,2,1,0,54.8,47.5,1050,1070,1100,1144,965,931,926
PR015358,Minimum Security,Low,699,4,164,20,87,14,15,69,107,213,310,4,4,0,4,23.2,13.5,157,146,117,90,156,155,97
PR015359,Juvenile,Low,105,1,63,11,72,0,13,62,60,122,206,0,0,2,3,16.9,13.2,62,37,57,63,74,85,99
PR015360,Minimum Security,Low,816,4,462,29,133,5,34,131,121,246,367,3,7,2,0,7.1,4.1,461,468,462,497,462,482,468
PR015361,Women's,Low,587,2,418,82,420,13,67,313,322,642,912,2,5,5,5,27.5,16.8,395,316,207,109,521,648,745
PR015362,Remand,Low,750,3,401,73,298,6,60,249,318,644,962,6,9,1,6,0.5,0.4,390,355,304,257,413,365,373
PR015363,Juvenile,Medium,155,1,127,39,168,1,50,212,195,397,588,1,1,2,2,17.2,13.3,129,171,192,201,75,30,31
PR015364,Women's,Medium,648,3,587,105,400,8,51,296,321,637,931,10,3,1,0,11.9,9.4,561,482,369,258,646,766,849
PR015365,Juvenile,Low,357,3,338,67,264,3,47,226,236,471,690,4,5,2,3,8.1,5.6,328,304,265,239,330,355,374
PR015366,Women's,Low,657,5,428,86,318,3,82,329,344,656,997,7,4,5,0,21.6,18.0,434,439,439,459,400,415,359
PR015367,Women's,Low,324,4,221,68,245,5,33,232,206,410,600,2,2,0,2,20.1,14.6,214,217,210,169,255,292,328
PR015368,Remand,Medium,1011,6,874,370,1501,8,303,1288,1340,2612,3861,9,3,1,1,2.1,1.5,823,654,438,223,1068,1283,1415
PR015369,Minimum Security,Low,261,2,191,21,96,3,28,120,109,213,333,1,2,5,3,13.1,8.5,200,225,265,235,188,195,168
PR015370,Minimum Security,Low,437,4,394,43,164,8,30,138,105,235,360,1,2,4,1,4.9,4.2,390,369,353,344,465,522,561
PR015371,Women's,Low,554,3,488,58,284,15,85,338,299,607,937,3,2,1,6,12.6,7.4,500,540,596,653,506,488,494
PR015372,Maximum Security,High,313,2,177,16,55,9,9,48,55,99,142,0,3,1,2,40.7,27.0,180,174,181,188,172,164,204
PR015373,Women's,Low,495,5,351,34,156,9,40,176,187,369,558,1,0,1,1,11.3,6.6,352,363,398,467,358,388,419
PR015374,Minimum Security,Medium,584,4,462,78,373,4,77,361,286,644,990,8,5,1,1,6.9,4.9,464,440,426,432,528,503,560
PR015375,Juvenile,Medium,235,3,223,45,214,4,61,256,239,501,747,2,1,1,1,4.8,3.3,231,265,295,305,199,183,141
PR015376,Minimum Security,Low,470,2,399,47,196,2,31,122,138,292,431,0,1,5,1,12.2,8.2,381,323,237,215,434,468,489
PR015377,Women's,Medium,324,4,301,45,174,5,40,176,180,357,522,1,3,0,2,10.8,6.9,299,311,309,297,327,327,315
PR015378,Maximum Security,Medium,1312,10,995,110,479,5,76,372,347,728,1074,6,5,0,1,24.0,18.7,973,900,788,673,1114,1213,1348
PR015379,Minimum Security,Low,905,5,537,64,260,8,65,262,285,575,831,4,5,1,2,14.8,10.2,535,528,534,569,468,383,402
PR015380,Women's,Low,126,1,89,13,51,0,8,37,49,90,135,1,1,1,1,26.1,19.3,89,72,69,56,112,104,94
PR015381,Minimum Security,Low,340,1,291,38,193,6,43,197,166,349,537,2,1,3,0,8.9,7.9,297,297,289,300,319,337,386
PR015382,Minimum Security,Low,780,5,748,67,279,12,76,306,324,692,1026,2,0,0,2,22.5,12.8,756,767,812,780,707,613,607
PR015383,Women's,Medium,672,3,264,34,150,12,49,194,213,434,638,0,7,1,5,8.5,7.2,275,310,395,439,226,171,146
