Age,Gender,education_level,Prison_type,Prison_security_level,Block_security_level,Incidents_count,Violent_incident_count,escape_incident_count,days_since_last_incidence,total_disciplinary_days,Risk Behaviour
46,Female,Secondary,Women's,High,High,5,1,0,308,25,Medium
48,Male,Secondary,Remand,Medium,Medium,5,0,0,364,13,Low
43,Male,Preparatory,Remand,Medium,Medium,10,2,3,333,34,High
25,Male,Preparatory,Maximum Security,High,High,8,1,2,310,24,High
56,Male,Secondary,Remand,High,High,8,1,1,321,25,Medium
23,Female,Bachelor's,Women's,Medium,Medium,1,0,0,230,4,Low
42,Female,Preparatory,Women's,Low,Low,1,0,0,159,0,Low
50,Male,Secondary,Minimum Security,Low,Low,4,1,0,33,7,Medium
50,Female,Secondary,Maximum Security,High,High,5,0,0,90,6,Low
42,Male,Primary,Juvenile,Low,Medium,2,0,0,301,0,Low
37,Male,Bachelor's,Maximum Security,High,High,8,0,1,343,20,Medium
58,Male,Primary,Minimum Security,Low,Low,2,0,0,295,1,Low
57,Female,Primary,Remand,Medium,Medium,3,0,0,260,9,Low
32,Male,Secondary,Juvenile,Medium,Medium,5,0,1,116,19,Medium
29,Male,Secondary,Remand,Low,Low,4,0,0,320,11,Low
62,Female,Secondary,Women's,Medium,Medium,5,1,0,110,15,Medium
31,Male,Preparatory,Juvenile,Medium,Medium,10,4,2,298,22,High
65,Male,Literate,Maximum Security,High,High,12,1,1,139,35,High
64,Female,Preparatory,Maximum Security,High,High,7,2,1,324,13,Medium
22,Male,Secondary,Remand,Medium,High,3,0,0,262,12,Low
39,Female,Primary,Remand,Medium,High,7,2,1,65,22,High
54,Male,Primary,Juvenile,Medium,High,13,0,4,234,36,High
19,Male,Preparatory,Remand,Low,Low,2,0,0,287,8,Low
47,Male,Secondary,Minimum Security,Low,Low,2,0,0,275,10,Low
45,Male,Bachelor's,Remand,Low,Low,2,0,0,185,2,Low
40,Male,Postgraduate education,Maximum Security,High,High,14,0,1,13,38,High
23,Female,Preparatory,Women's,Medium,Medium,6,0,1,324,13,Medium
56,Male,Secondary,Minimum Security,Low,Low,2,0,0,324,10,Low
32,Female,Preparatory,Women's,Medium,Low,3,0,0,235,8,Low
51,Female,Preparatory,Women's,Medium,Medium,4,0,0,126,13,Low
60,Female,Secondary,Juvenile,Medium,Medium,6,1,0,134,10,Medium
18,Female,Preparatory,Minimum Security,Low,Low,1,0,0,246,4,Low
47,Male,Preparatory,Juvenile,Medium,High,6,2,0,110,21,Medium
41,Male,Preparatory,Remand,Medium,Medium,7,0,0,182,24,Medium
39,Female,Bachelor's,Women's,Low,Low,5,0,0,244,13,Low
38,Male,Bachelor's,Maximum Security,High,Medium,9,0,1,262,29,Medium
48,Male,Literate,Maximum Security,High,High,10,1,0,103,19,Medium
40,Male,Illiterate,Maximum Security,High,High,4,0,0,246,9,Medium
61,Female,Illiterate,Women's,Medium,High,2,0,0,49,6,Medium
29,Male,Secondary,Minimum Security,Low,Medium,2,0,0,363,6,Low
64,Male,Bachelor's,Remand,Medium,Medium,10,3,1,96,30,High
23,Male,Illiterate,Minimum Security,Low,Medium,1,0,0,262,2,Low
23,Male,Bachelor's,Minimum Security,Low,Low,2,0,0,278,9,Low
37,Male,Preparatory,Minimum Security,Low,Medium,1,0,0,313,7,Low
22,Male,Illiterate,Minimum Security,Low,Low,3,0,0,248,6,Low
58,Male,Preparatory,Remand,High,Medium,13,5,2,184,41,High
21,Male,Secondary,Maximum Security,High,High,9,0,2,22,21,High
46,Female,Literate,Remand,Medium,Medium,7,0,0,102,20,Medium
41,Male,Secondary,Remand,High,High,14,6,2,292,36,High
28,Male,Secondary,Maximum Security,High,Medium,5,1,0,93,11,Medium
55,Male,Secondary,Maximum Security,High,High,7,2,0,338,20,Medium
19,Male,Secondary,Minimum Security,Low,Low,1,0,0,353,6,Low
54,Male,Secondary,Maximum Security,High,Medium,3,0,0,353,2,Low
61,Male,Primary,Maximum Security,High,High,7,2,0,219,18,Medium
33,Male,Secondary,Maximum Security,High,High,12,2,1,246,33,High
48,Male,Preparatory,Remand,Medium,Medium,7,2,1,316,9,Medium
39,Male,Illiterate,Maximum Security,High,High,12,4,1,86,33,High
35,Female,Illiterate,Maximum Security,High,Medium,11,0,1,328,19,Medium
35,Male,Illiterate,Minimum Security,Low,Low,3,0,0,5,2,Medium
54,Male,Illiterate,Remand,Medium,Medium,7,2,0,194,26,Medium
21,Male,Preparatory,Minimum Security,Low,Low,1,0,0,198,3,Low
26,Male,Secondary,Maximum Security,High,High,13,4,0,217,39,High
52,Male,Preparatory,Remand,High,Medium,5,1,0,142,11,Medium
36,Male,Bachelor's,Remand,Medium,High,3,0,0,187,11,Low
45,Female,Secondary,Maximum Security,High,High,6,0,0,267,12,Low
34,Female,Secondary,Women's,High,Medium,9,1,1,194,17,Medium
52,Female,Preparatory,Remand,High,High,8,3,2,89,30,High
25,Female,Postgraduate education,Maximum Security,High,High,7,1,0,235,23,Medium
41,Male,Preparatory,Maximum Security,High,Medium,5,1,1,232,11,Medium
21,Male,Preparatory,Maximum Security,High,High,5,1,1,143,10,Medium
64,Female,Bachelor's,Remand,Low,Low,2,0,0,346,7,Low
54,Male,Preparatory,Juvenile,Low,Medium,2,0,0,69,8,Low
44,Male,Illiterate,Juvenile,Low,Low,5,1,0,91,17,Medium
34,Male,Primary,Minimum Security,Low,Medium,1,0,0,273,0,Low
55,Male,Secondary,Maximum Security,High,High,10,0,1,190,38,Medium
63,Female,Bachelor's,Juvenile,Medium,Low,6,0,0,249,16,Low
53,Male,Primary,Remand,Medium,High,4,0,0,317,7,Low
47,Male,Literate,Remand,Medium,Medium,10,4,0,185,25,High
65,Male,Preparatory,Minimum Security,Low,Low,1,0,0,258,4,Low
27,Female,Literate,Remand,High,Medium,14,0,4,271,45,High
60,Male,Literate,Maximum Security,High,High,9,1,2,45,22,High
34,Male,Secondary,Maximum Security,High,High,8,1,1,162,29,Medium
41,Male,Preparatory,Maximum Security,High,Medium,10,1,1,318,28,Medium
48,Female,Literate,Remand,Medium,High,5,0,0,237,18,Medium
32,Male,Illiterate,Juvenile,Low,Low,3,0,0,36,12,Medium
41,Male,Bachelor's,Maximum Security,High,High,7,0,1,277,21,Medium
26,Male,Primary,Maximum Security,High,High,12,4,1,12,37,High
39,Female,Preparatory,Women's,High,High,5,0,1,219,11,Medium
56,Male,Secondary,Minimum Security,Low,Low,1,0,0,168,0,Low
54,Male,Secondary,Minimum Security,Low,Medium,1,0,0,274,4,Low
39,Male,Preparatory,Juvenile,Low,Medium,1,0,0,198,6,Low
31,Male,Preparatory,Minimum Security,Low,Low,1,0,0,180,3,Low
28,Male,Secondary,Minimum Security,Low,Low,2,0,0,249,4,Low
59,Female,Secondary,Maximum Security,High,High,9,3,2,251,23,High
41,Male,Secondary,Minimum Security,Low,Medium,3,0,0,235,1,Low
28,Male,Secondary,Minimum Security,Low,Low,6,0,0,279,23,Low
52,Male,Bachelor's,Maximum Security,High,Medium,5,1,0,86,10,Medium
43,Male,Postgraduate education,Maximum Security,High,High,4,1,0,241,7,Low
53,Male,Primary,Maximum Security,High,Medium,7,1,1,230,26,Medium
20,Male,Bachelor's,Minimum Security,Low,Low,3,0,0,207,3,Low
24,Female,Literate,Women's,Medium,Medium,5,0,0,28,10,Medium
52,Male,Literate,Remand,Medium,Medium,1,0,0,280,0,Low
59,Male,Secondary,Maximum Security,High,High,5,1,0,358,20,Medium
62,Male,Secondary,Remand,Medium,Low,6,2,0,3,19,Medium
51,Male,Literate,Maximum Security,High,High,12,5,2,299,28,High
21,Female,Illiterate,Minimum Security,Low,Low,3,0,0,222,16,Low
43,Male,Preparatory,Minimum Security,Low,Low,2,0,0,82,3,Low
22,Female,Primary,Women's,High,High,9,0,1,301,29,Medium
39,Male,Preparatory,Minimum Security,Low,Medium,5,0,1,31,11,Medium
28,Male,Bachelor's,Maximum Security,High,High,10,4,0,147,33,High
65,Male,Primary,Remand,Medium,Medium,4,0,0,111,14,Low
21,Female,Illiterate,Women's,Medium,Medium,3,0,0,177,11,Low
57,Male,Secondary,Remand,High,High,8,1,1,165,28,Medium
42,Male,Primary,Maximum Security,High,High,13,3,3,266,43,High
26,Male,Preparatory,Minimum Security,Low,Low,2,0,0,163,0,Low
23,Male,Secondary,Minimum Security,Low,Low,2,0,0,168,8,Low
51,Female,Primary,Minimum Security,Low,Low,1,0,0,152,8,Low
64,Female,Illiterate,Women's,High,High,6,1,1,60,12,High
24,Male,Primary,Remand,Medium,Medium,8,0,2,207,23,Medium
34,Male,Secondary,Remand,High,High,7,2,1,242,27,High
21,Female,Primary,Women's,High,High,6,2,0,288,24,Medium
60,Male,Bachelor's,Juvenile,Medium,Low,11,2,2,158,37,High
23,Male,Primary,Remand,Medium,Medium,3,0,0,283,9,Low
29,Male,Preparatory,Remand,Low,Medium,1,0,0,143,0,Low
40,Male,Illiterate,Juvenile,Medium,Medium,8,3,1,49,21,High
61,Female,Preparatory,Minimum Security,Low,Medium,1,0,0,350,0,Low
22,Male,Preparatory,Remand,Medium,High,4,1,0,102,17,Medium
59,Male,Illiterate,Maximum Security,High,High,7,0,0,60,11,Medium
49,Male,Bachelor's,Maximum Security,High,High,4,0,0,319,15,Low
27,Male,Illiterate,Juvenile,Medium,Medium,4,0,0,245,7,Low
38,Male,Preparatory,Juvenile,Medium,Medium,1,0,0,71,0,Low
57,Female,Secondary,Women's,High,High,10,2,0,176,28,Medium
44,Female,Secondary,Remand,Medium,High,2,0,0,108,10,Low
47,Male,Literate,Remand,High,High,5,0,0,258,11,Medium
35,Male,Primary,Juvenile,Medium,Medium,4,0,0,315,18,Low
39,Female,Preparatory,Women's,Medium,High,5,0,1,109,11,Medium
40,Male,Literate,Maximum Security,High,High,12,2,2,131,40,High
28,Male,Secondary,Juvenile,Medium,Medium,9,3,0,145,27,Medium
20,Male,Secondary,Remand,Medium,Low,7,2,1,135,24,Medium
48,Male,Secondary,Minimum Security,Low,Low,4,1,0,46,19,Medium
28,Female,Preparatory,Minimum Security,Low,Low,2,0,0,304,0,Low
55,Male,Preparatory,Remand,Medium,Medium,4,0,0,331,0,Low
61,Male,Preparatory,Juvenile,Low,Medium,3,0,0,46,19,Low
30,Male,Literate,Remand,High,High,7,0,0,234,13,Medium
25,Male,Illiterate,Minimum Security,Low,Low,1,0,0,346,9,Low
23,Female,Bachelor's,Maximum Security,High,High,2,0,0,285,7,Low
31,Male,Primary,Remand,High,High,7,0,0,316,20,Medium
44,Female,Bachelor's,Women's,High,High,7,0,1,170,20,Medium
37,Female,Illiterate,Women's,Low,Low,5,0,0,237,4,Low
42,Female,Preparatory,Maximum Security,High,High,8,0,1,52,21,Medium
58,Male,Illiterate,Maximum Security,High,High,6,1,0,297,21,Medium
57,Male,Illiterate,Minimum Security,Low,Medium,2,0,0,317,4,Low
43,Male,Bachelor's,Remand,High,High,9,1,2,83,27,High
52,Male,Preparatory,Minimum Security,Low,Medium,2,0,0,67,10,Low
57,Male,Primary,Maximum Security,High,Medium,5,1,1,34,11,Medium
26,Male,Secondary,Maximum Security,High,High,5,0,0,93,11,Low
35,Male,Preparatory,Maximum Security,High,Medium,6,0,1,43,29,Medium
54,Male,Literate,Remand,Medium,Medium,1,0,0,148,2,Low
47,Male,Illiterate,Maximum Security,High,High,8,3,0,181,23,High
23,Male,Primary,Remand,Medium,Low,4,1,0,216,17,Medium
51,Female,Primary,Remand,High,High,7,2,1,255,26,High
50,Female,Primary,Juvenile,Medium,Low,9,2,0,112,19,Medium
32,Male,Primary,Minimum Security,Low,Medium,1,0,0,136,7,Low
22,Male,Postgraduate education,Remand,High,High,11,3,0,154,24,Medium
54,Male,Bachelor's,Maximum Security,High,High,6,0,0,148,18,Medium
48,Female,Preparatory,Remand,Low,Low,2,0,0,273,6,Low
59,Male,Preparatory,Juvenile,Medium,Medium,7,2,0,321,13,Medium
55,Male,Secondary,Juvenile,Low,Low,2,0,0,49,0,Low
30,Male,Secondary,Minimum Security,Low,Low,5,1,0,20,14,Medium
59,Male,Preparatory,Remand,Low,Low,2,0,0,342,14,Low
30,Male,Secondary,Maximum Security,High,High,7,0,0,204,27,Medium
49,Male,Bachelor's,Maximum Security,High,High,6,2,1,326,13,Medium
65,Male,Illiterate,Juvenile,Low,Low,2,0,0,359,3,Low
35,Male,Literate,Remand,Medium,Low,9,3,2,348,31,High
38,Male,Secondary,Juvenile,Medium,Medium,7,0,0,339,14,Low
57,Female,Literate,Women's,Medium,Medium,2,0,0,264,1,Low
19,Female,Bachelor's,Remand,Medium,High,5,1,1,173,15,Medium
42,Male,Primary,Maximum Security,High,High,10,1,2,158,30,High
58,Male,Secondary,Remand,High,High,10,4,0,161,31,High
51,Female,Preparatory,Women's,Medium,Medium,2,0,0,100,11,Low
25,Female,Illiterate,Minimum Security,Low,Low,2,0,0,280,5,Low
56,Female,Preparatory,Minimum Security,Low,Low,1,0,0,143,3,Low
25,Male,Secondary,Maximum Security,High,High,8,2,0,273,27,Medium
28,Female,Secondary,Women's,Medium,Medium,6,2,0,66,13,Medium
35,Female,Secondary,Maximum Security,High,High,8,2,2,195,27,High
38,Female,Secondary,Women's,High,High,8,1,2,251,26,High
26,Female,Illiterate,Minimum Security,Low,Medium,1,0,0,65,5,Low
55,Male,Secondary,Remand,High,Medium,21,5,0,264,70,High
33,Male,Secondary,Minimum Security,Low,Medium,1,0,0,350,2,Low
41,Male,Secondary,Maximum Security,High,High,6,2,1,326,12,Medium
42,Female,Primary,Maximum Security,High,Medium,12,3,2,353,33,High
36,Female,Secondary,Women's,Low,Low,2,0,0,85,2,Low
65,Male,Primary,Maximum Security,High,High,6,0,1,246,16,Medium
32,Male,Primary,Remand,Medium,Medium,6,1,0,302,22,Medium
29,Male,Secondary,Maximum Security,High,High,5,0,1,170,8,Medium
32,Male,Bachelor's,Maximum Security,High,High,5,1,0,45,10,Medium
30,Male,Preparatory,Minimum Security,Low,Low,1,0,0,145,7,Low
42,Female,Literate,Minimum Security,Low,Low,1,0,0,347,9,Low
40,Male,Bachelor's,Minimum Security,Low,Low,2,0,0,105,0,Low
37,Female,Primary,Women's,Medium,Medium,5,0,0,155,17,Medium
33,Female,Bachelor's,Remand,Low,Low,1,0,0,162,6,Low
42,Male,Primary,Minimum Security,Low,Medium,3,0,0,342,9,Low
48,Male,Secondary,Maximum Security,High,Medium,10,0,1,254,37,Medium
54,Male,Secondary,Remand,High,High,9,0,1,114,33,Medium
30,Male,Secondary,Remand,Low,Low,1,0,0,152,5,Low
21,Male,Literate,Minimum Security,Low,Low,1,0,0,279,4,Low
29,Male,Preparatory,Juvenile,Medium,Medium,1,0,0,223,0,Low
35,Male,Preparatory,Juvenile,Medium,Low,5,1,0,227,11,Medium
19,Male,Preparatory,Juvenile,Low,Medium,3,0,0,333,16,Low
34,Female,Postgraduate education,Women's,High,High,6,1,0,219,30,Medium
40,Female,Postgraduate education,Women's,High,High,9,3,1,11,24,High
48,Male,Primary,Remand,High,Medium,7,2,0,259,20,Medium
65,Female,Preparatory,Women's,Low,Low,1,0,0,239,0,Low
62,Male,Literate,Remand,Medium,High,7,2,1,45,12,High
33,Male,Secondary,Remand,High,High,12,3,2,242,34,High
38,Male,Primary,Minimum Security,Low,Low,1,0,0,18,2,Low
28,Male,Bachelor's,Minimum Security,Low,Low,1,0,0,17,8,Low
27,Male,Secondary,Maximum Security,High,Medium,4,0,0,67,11,Medium
46,Male,Primary,Remand,Medium,Medium,7,2,0,41,24,Medium
27,Female,Illiterate,Women's,Medium,Medium,3,0,0,103,8,Low
21,Male,Primary,Remand,Medium,High,11,3,2,265,35,High
51,Male,Bachelor's,Minimum Security,Low,Low,3,0,0,327,2,Low
30,Female,Secondary,Women's,Low,Low,1,0,0,63,8,Low
65,Female,Illiterate,Maximum Security,High,Medium,7,1,0,149,24,Medium
55,Male,Literate,Minimum Security,Low,Low,2,0,0,279,5,Low
60,Male,Illiterate,Juvenile,Medium,High,3,0,0,177,4,Low
65,Male,Postgraduate education,Minimum Security,Low,Low,1,0,0,98,0,Low
29,Male,Preparatory,Juvenile,Medium,Low,8,1,0,210,19,Medium
39,Male,Literate,Minimum Security,Low,Low,1,0,0,253,5,Low
31,Female,Literate,Women's,Low,Low,1,0,0,49,0,Low
62,Male,Preparatory,Juvenile,Medium,High,3,0,0,98,16,Low
62,Male,Primary,Remand,High,High,4,0,0,291,17,Medium
60,Female,Secondary,Women's,Medium,Medium,12,2,0,58,28,High
57,Male,Literate,Maximum Security,High,High,9,2,0,176,15,Medium
21,Female,Postgraduate education,Juvenile,Low,Low,3,0,0,185,5,Low
44,Male,Preparatory,Minimum Security,Low,Low,2,0,0,88,0,Low
47,Male,Secondary,Maximum Security,High,Medium,7,2,0,15,23,High
21,Male,Illiterate,Remand,Low,Low,3,0,0,147,4,Low
57,Male,Illiterate,Maximum Security,High,High,13,3,1,211,43,High
46,Female,Primary,Women's,High,High,8,2,0,244,23,Medium
23,Male,Secondary,Remand,Low,Low,3,0,0,216,9,Low
58,Male,Primary,Minimum Security,Low,Low,3,0,0,101,2,Low
31,Male,Secondary,Minimum Security,Low,Low,1,0,0,343,0,Low
49,Male,Bachelor's,Remand,Medium,High,3,0,0,332,15,Low
60,Male,Secondary,Maximum Security,High,High,3,0,0,158,11,Low
18,Male,Secondary,Juvenile,Medium,High,7,2,0,330,19,Medium
50,Male,Preparatory,Maximum Security,High,High,7,0,0,143,20,Medium
49,Male,Illiterate,Maximum Security,High,High,4,0,0,138,8,Medium
57,Male,Secondary,Maximum Security,High,Medium,9,0,1,8,30,High
63,Male,Preparatory,Remand,Low,Low,2,0,0,252,7,Low
61,Male,Primary,Maximum Security,High,High,7,2,0,330,25,Medium
42,Male,Bachelor's,Maximum Security,High,High,9,1,2,14,25,High
27,Male,Primary,Remand,High,High,5,0,0,165,18,Medium
50,Male,Bachelor's,Remand,Medium,Medium,3,0,0,163,22,Low
21,Male,Secondary,Minimum Security,Low,Low,2,0,0,81,7,Low
39,Male,Secondary,Maximum Security,High,High,10,1,1,39,22,High
19,Male,Primary,Minimum Security,Low,Low,1,0,0,144,3,Low
48,Female,Illiterate,Maximum Security,High,Medium,8,3,1,30,23,High
33,Female,Primary,Maximum Security,High,High,9,0,2,364,31,High
32,Female,Primary,Women's,Medium,Medium,2,0,0,289,9,Low
46,Male,Bachelor's,Minimum Security,Low,Low,3,0,0,353,6,Low
20,Male,Bachelor's,Maximum Security,High,High,5,1,1,100,17,Medium
39,Male,Preparatory,Minimum Security,Low,Low,4,1,0,29,13,Medium
35,Male,Preparatory,Minimum Security,Low,Low,1,0,0,171,0,Low
54,Male,Secondary,Remand,Low,Low,1,0,0,100,0,Low
26,Male,Secondary,Remand,Medium,Medium,3,0,0,195,10,Low
42,Male,Secondary,Remand,High,High,10,4,0,36,29,High
45,Female,Secondary,Maximum Security,High,Medium,5,0,1,189,15,Medium
47,Male,Primary,Maximum Security,High,High,5,0,0,273,18,Medium
52,Male,Secondary,Juvenile,Medium,Medium,4,0,0,182,11,Low
54,Female,Primary,Women's,Low,Medium,1,0,0,314,0,Low
47,Male,Secondary,Juvenile,Medium,Medium,4,1,0,147,14,Low
54,Male,Literate,Maximum Security,High,Medium,8,2,1,5,28,High
54,Male,Preparatory,Minimum Security,Low,Medium,1,0,0,230,0,Low
31,Female,Secondary,Minimum Security,Low,Low,2,0,0,148,3,Low
52,Male,Illiterate,Remand,Medium,High,4,1,0,323,11,Medium
18,Female,Secondary,Women's,Medium,High,4,0,0,57,12,Medium
27,Male,Bachelor's,Remand,Medium,Medium,4,0,0,239,3,Low
51,Male,Secondary,Juvenile,Medium,Medium,5,0,0,69,17,Medium
28,Male,Primary,Maximum Security,High,High,5,0,1,174,15,Medium
50,Male,Preparatory,Maximum Security,High,High,10,1,0,145,32,Medium
61,Male,Primary,Maximum Security,High,Medium,14,0,3,222,55,High
27,Male,Bachelor's,Maximum Security,High,High,12,1,0,147,38,Medium
20,Male,Bachelor's,Minimum Security,Low,Low,3,0,0,177,9,Low
26,Male,Preparatory,Maximum Security,High,Medium,8,0,1,264,19,Medium
48,Male,Bachelor's,Juvenile,Medium,Low,4,1,0,48,17,Medium
35,Male,Secondary,Juvenile,Low,Medium,1,0,0,287,2,Low
26,Male,Preparatory,Maximum Security,High,Medium,7,1,1,91,26,Medium
43,Female,Bachelor's,Women's,High,High,7,1,0,96,15,Medium
28,Male,Postgraduate education,Minimum Security,Low,Low,3,0,0,269,3,Low
20,Male,Bachelor's,Juvenile,Medium,Low,3,0,0,350,8,Low
63,Female,Primary,Remand,Medium,High,7,1,1,271,18,Medium
63,Female,Illiterate,Women's,High,High,7,0,0,204,20,Medium
26,Male,Preparatory,Maximum Security,High,High,7,2,0,295,25,Medium
61,Male,Primary,Minimum Security,Low,Medium,3,0,0,254,4,Low
36,Female,Literate,Remand,High,High,8,0,1,59,21,High
43,Male,Primary,Minimum Security,Low,Low,1,0,0,250,1,Low
65,Male,Secondary,Remand,High,High,13,1,4,156,41,High
34,Male,Secondary,Maximum Security,High,High,11,1,2,213,33,High
32,Male,Primary,Juvenile,Medium,Low,3,0,0,294,0,Low
18,Male,Secondary,Minimum Security,Low,Low,5,0,1,325,18,Low
64,Male,Primary,Maximum Security,High,High,8,2,1,334,23,High
23,Male,Preparatory,Remand,High,High,7,1,0,4,35,High
23,Female,Bachelor's,Remand,High,High,12,3,2,312,27,High
39,Female,Preparatory,Women's,Medium,Medium,8,3,2,49,21,High
45,Male,Literate,Remand,Low,Medium,2,0,0,64,0,Low
26,Female,Illiterate,Juvenile,Low,Low,1,0,0,241,6,Low
37,Male,Literate,Maximum Security,High,High,9,2,2,267,23,High
30,Male,Primary,Juvenile,Medium,Medium,5,0,1,290,13,Medium
36,Male,Preparatory,Maximum Security,High,High,6,2,1,340,14,Medium
42,Male,Secondary,Minimum Security,Low,Low,2,0,0,1,16,Low
61,Female,Secondary,Women's,Medium,Medium,6,1,0,59,14,Medium
47,Male,Secondary,Remand,Medium,High,2,0,0,358,4,Low
56,Male,Secondary,Minimum Security,Low,Low,2,0,0,233,8,Low
53,Male,Bachelor's,Minimum Security,Low,Medium,3,0,0,102,3,Low
21,Male,Preparatory,Minimum Security,Low,Low,1,0,0,107,5,Low
45,Male,Bachelor's,Minimum Security,Low,Low,3,0,0,194,16,Low
60,Male,Literate,Minimum Security,Low,Medium,2,0,0,44,13,Low
25,Male,Preparatory,Maximum Security,High,High,7,0,0,314,17,Medium
45,Female,Secondary,Women's,Medium,High,7,0,0,364,14,Low
29,Male,Secondary,Minimum Security,Low,Low,5,0,1,276,11,Low
27,Female,Secondary,Women's,High,High,5,0,0,250,8,Low
34,Male,Secondary,Maximum Security,High,High,8,3,1,194,21,High
21,Male,Preparatory,Remand,Medium,Low,8,2,2,135,32,High
34,Male,Illiterate,Juvenile,Medium,Low,5,1,1,89,17,Medium
37,Female,Literate,Women's,Low,Medium,4,0,0,60,16,Medium
54,Male,Secondary,Maximum Security,High,Medium,9,2,1,144,23,High
39,Male,Secondary,Maximum Security,High,High,5,0,1,229,19,Medium
29,Male,Preparatory,Juvenile,Medium,Low,8,2,1,147,24,High
26,Male,Secondary,Maximum Security,High,High,10,2,3,182,25,High
47,Male,Bachelor's,Juvenile,Medium,High,6,1,0,295,20,Medium
47,Male,Secondary,Minimum Security,Low,Medium,1,0,0,320,2,Low
54,Female,Secondary,Women's,High,High,13,2,2,308,38,High
64,Male,Bachelor's,Minimum Security,Low,Low,2,0,0,323,8,Low
65,Female,Literate,Maximum Security,High,Medium,5,0,0,106,10,Medium
59,Male,Bachelor's,Remand,Medium,Medium,1,0,0,205,10,Low
42,Male,Secondary,Minimum Security,Low,Low,4,0,0,214,12,Low
43,Male,Postgraduate education,Maximum Security,High,High,8,3,2,260,18,High
50,Male,Preparatory,Remand,High,High,7,2,0,90,21,Medium
30,Female,Bachelor's,Maximum Security,High,High,9,0,1,360,22,Medium
54,Male,Bachelor's,Juvenile,Medium,Low,6,2,1,13,14,High
22,Female,Bachelor's,Women's,Medium,Medium,9,3,1,69,18,High
29,Female,Primary,Remand,High,Medium,11,3,2,304,29,High
63,Male,Bachelor's,Remand,Medium,Medium,2,0,0,150,6,Low
59,Female,Preparatory,Women's,Medium,Medium,6,0,0,197,16,Low
59,Male,Bachelor's,Maximum Security,High,Medium,10,2,3,267,23,High
46,Male,Primary,Maximum Security,High,High,12,0,0,306,31,Medium
35,Female,Bachelor's,Maximum Security,High,Medium,10,0,2,46,27,High
44,Male,Secondary,Maximum Security,High,High,8,3,0,19,22,High
20,Male,Postgraduate education,Minimum Security,Low,Medium,3,0,0,236,0,Low
60,Female,Secondary,Women's,Medium,Medium,5,0,1,253,15,Medium
48,Male,Primary,Minimum Security,Low,Medium,3,0,0,31,14,Medium
47,Male,Preparatory,Juvenile,Medium,Medium,6,0,1,331,23,Medium
18,Male,Primary,Maximum Security,High,High,8,3,0,234,23,High
