Age,Gender,Sentence Type,education_level,Sentence_duration_months,Incident_count,violent_incidents_count,escape_incidents_count,Recidivism_score
60,Male,Theft,Preparatory,32,7,2,1,33.8
35,Female,Murder,Preparatory,275,11,2,0,69.4
47,Male,Fraud,Secondary,47,15,1,5,71.7
42,Male,Burglary,Primary,15,7,1,0,37.4
44,Male,Robbery,Primary,129,9,3,2,67.7
61,Male,Sexual Offense,Preparatory,97,7,0,1,49.5
56,Male,Drug Offense,Preparatory,31,10,0,0,40.5
58,Male,Weapons Offense,Illiterate,81,10,2,2,72.2
22,Male,Assault,Primary,30,9,2,0,64.0
27,Male,Theft,Primary,35,13,2,1,59.1
43,Male,Vandalism,Bachelor's,4,10,4,3,49.8
21,Male,Assault,Bachelor's,36,7,2,0,45.7
36,Male,Murder,Secondary,378,12,5,2,100.0
61,Female,Robbery,Illiterate,44,7,0,0,41.5
29,Male,Sexual Offense,Postgraduate education,201,7,0,1,48.3
21,Male,Drug Offense,Primary,83,7,0,1,53.0
29,Male,Theft,Secondary,42,8,1,2,39.3
38,Male,Drug Offense,Secondary,67,11,2,2,54.3
46,Male,Theft,Secondary,45,7,1,0,25.3
55,Male,Robbery,Secondary,88,15,3,2,66.5
63,Male,Robbery,Bachelor's,86,10,2,1,42.0
32,Male,Assault,Secondary,91,10,4,2,72.5
40,Male,Sexual Offense,Bachelor's,116,7,2,0,46.0
51,Male,Assault,Literate,115,10,0,0,53.1
51,Female,Assault,Preparatory,79,10,2,0,40.2
30,Male,Drug Offense,Bachelor's,45,15,5,3,78.0
46,Male,Fraud,Secondary,39,13,0,3,48.5
28,Male,Kidnapping,Literate,226,5,0,0,58.9
22,Male,Drug Offense,Secondary,63,16,7,0,74.4
37,Male,Sexual Offense,Literate,141,4,0,0,48.6
61,Male,Weapons Offense,Secondary,85,12,1,1,56.8
37,Male,Murder,Bachelor's,389,11,1,3,84.1
29,Male,Robbery,Secondary,135,12,5,3,81.5
27,Male,Drug Offense,Secondary,28,5,1,1,46.3
33,Male,Theft,Secondary,8,11,4,2,58.9
35,Male,Vandalism,Preparatory,24,12,2,2,50.9
34,Female,Fraud,Secondary,27,15,0,5,76.6
34,Male,Burglary,Bachelor's,34,4,0,0,27.6
21,Male,Weapons Offense,Preparatory,40,15,1,4,90.4
20,Male,Theft,Primary,7,5,1,0,33.3
41,Male,Arson,Secondary,120,8,0,1,45.0
26,Male,Murder,Primary,325,8,3,2,93.1
27,Male,Fraud,Bachelor's,29,9,1,2,46.7
46,Male,Theft,Preparatory,44,12,2,2,57.2
22,Male,Vandalism,Preparatory,12,12,1,0,46.5
32,Male,Drug Offense,Preparatory,94,11,1,2,66.7
20,Male,Cybercrime,Primary,17,5,1,1,42.8
32,Male,Public Order,Bachelor's,15,8,3,2,41.7
55,Female,Public Order,Literate,23,10,2,2,47.9
65,Male,Drug Offense,Preparatory,16,11,3,1,45.2
41,Male,Robbery,Secondary,37,15,6,5,91.7
57,Male,Theft,Preparatory,10,13,3,3,63.2
48,Male,Theft,Secondary,21,12,5,1,59.7
19,Male,Arson,Secondary,109,8,3,0,61.1
35,Male,Theft,Literate,8,13,1,4,72.8
56,Male,Drug Offense,Preparatory,72,17,4,5,93.0
51,Male,Sexual Offense,Primary,198,5,0,1,51.9
62,Male,Fraud,Primary,83,12,1,1,44.3
52,Female,Robbery,Secondary,117,12,4,3,69.0
60,Male,Theft,Secondary,27,14,1,3,50.8
54,Male,Arson,Preparatory,56,9,2,2,48.1
51,Male,Fraud,Secondary,74,10,3,3,59.0
37,Male,Murder,Secondary,450,8,2,0,67.8
48,Female,Vandalism,Illiterate,15,6,0,0,35.7
63,Male,Fraud,Primary,27,10,4,1,49.4
32,Male,Theft,Secondary,46,10,4,1,42.5
49,Male,Assault,Secondary,64,9,0,0,38.3
37,Male,Cybercrime,Secondary,19,8,3,1,40.9
54,Male,Murder,Illiterate,476,12,3,1,98.3
48,Male,Theft,Primary,16,14,1,0,36.5
32,Male,Murder,Literate,216,13,4,2,91.7
50,Male,Theft,Secondary,28,4,1,0,17.2
46,Male,Assault,Primary,24,6,1,0,41.5
56,Male,Theft,Secondary,33,11,3,1,40.9
46,Male,Sexual Offense,Illiterate,99,9,1,1,65.0
42,Male,Theft,Illiterate,25,6,0,0,44.2
36,Male,Fraud,Primary,74,11,3,3,68.2
35,Male,Murder,Bachelor's,352,7,0,0,48.8
24,Male,Robbery,Primary,45,8,2,0,59.8
33,Female,Assault,Secondary,40,15,2,4,80.5
38,Male,Burglary,Primary,54,15,4,2,67.9
40,Male,Fraud,Preparatory,43,9,1,2,48.0
52,Male,Public Order,Preparatory,4,7,1,0,26.7
49,Male,Drug Offense,Secondary,48,7,0,0,32.3
31,Male,Theft,Illiterate,28,9,1,0,41.8
31,Male,Robbery,Secondary,130,18,0,2,67.4
40,Male,Vandalism,Literate,3,7,2,1,36.7
60,Male,Assault,Preparatory,108,13,2,4,77.3
45,Male,Assault,Secondary,52,4,1,0,37.9
53,Male,Theft,Secondary,6,8,2,1,34.1
20,Male,Theft,Secondary,36,7,2,1,45.3
56,Male,Drug Offense,Secondary,14,7,1,1,32.2
54,Female,Public Order,Preparatory,20,14,6,4,72.7
35,Male,Burglary,Preparatory,53,7,2,0,43.0
32,Male,Weapons Offense,Primary,74,13,3,2,82.2
56,Male,Public Order,Secondary,1,8,2,0,24.1
57,Male,Burglary,Primary,58,10,4,0,44.0
27,Female,Arson,Secondary,62,7,2,1,48.6
53,Male,Burglary,Primary,25,8,2,2,54.0
47,Male,Drug Offense,Postgraduate education,71,7,0,1,37.3
62,Male,Drug Offense,Secondary,52,10,3,3,53.8
19,Male,Weapons Offense,Bachelor's,92,9,2,2,54.8
46,Male,Fraud,Preparatory,68,6,0,0,27.6
49,Male,Weapons Offense,Secondary,83,10,2,1,54.4
52,Female,Assault,Literate,25,13,1,1,55.4
50,Male,Vandalism,Preparatory,34,8,0,2,41.1
26,Male,Theft,Secondary,16,7,1,0,31.6
26,Male,Assault,Secondary,72,12,4,1,71.5
40,Male,Assault,Secondary,55,9,1,1,56.2
43,Male,Vandalism,Illiterate,7,6,0,0,33.3
54,Male,Kidnapping,Bachelor's,122,8,1,2,57.1
18,Male,Theft,Secondary,22,9,0,2,45.0
59,Male,Burglary,Secondary,12,17,1,1,44.3
23,Male,Burglary,Primary,70,9,0,1,53.5
18,Male,Fraud,Preparatory,59,16,4,3,81.3
60,Male,Drug Offense,Primary,83,8,0,1,40.9
36,Male,Robbery,Preparatory,71,11,3,2,66.1
22,Female,Assault,Preparatory,51,4,0,0,41.4
46,Male,Theft,Preparatory,15,8,2,0,33.3
29,Male,Assault,Secondary,39,11,0,0,47.8
62,Male,Fraud,Secondary,41,13,2,3,50.7
59,Male,Theft,Secondary,29,11,1,1,31.4
55,Male,Drug Offense,Illiterate,35,14,6,0,63.4
38,Male,Murder,Primary,183,11,1,2,81.2
22,Male,Burglary,Secondary,32,10,2,0,42.7
64,Male,Murder,Illiterate,440,22,8,1,100.0
64,Male,Sexual Offense,Primary,174,15,2,2,79.6
41,Male,Robbery,Primary,119,7,2,1,54.7
29,Male,Fraud,Illiterate,31,13,5,0,69.6
53,Male,Murder,Literate,293,7,2,0,58.7
65,Male,Cybercrime,Preparatory,12,11,4,1,37.3
21,Male,Assault,Secondary,68,11,2,0,56.1
26,Male,Theft,Secondary,17,3,0,0,18.3
39,Male,Theft,Primary,43,14,1,2,55.1
40,Male,Assault,Secondary,62,14,4,3,81.9
36,Male,Theft,Primary,12,8,1,1,40.6
27,Male,Burglary,Postgraduate education,23,7,1,1,37.4
39,Male,Assault,Secondary,65,10,1,3,61.7
46,Male,Vandalism,Secondary,20,8,3,0,34.6
28,Male,Fraud,Secondary,57,7,1,1,38.9
20,Male,Drug Offense,Literate,59,11,0,1,62.4
55,Male,Robbery,Secondary,133,12,2,1,51.5
33,Male,Robbery,Secondary,140,11,1,3,78.3
41,Female,Vandalism,Preparatory,10,8,3,1,42.9
47,Female,Weapons Offense,Preparatory,55,9,0,1,54.7
45,Male,Drug Offense,Bachelor's,76,8,1,2,47.3
56,Male,Assault,Preparatory,30,11,1,0,32.4
24,Male,Drug Offense,Preparatory,73,20,5,4,100.0
30,Male,Sexual Offense,Secondary,119,13,1,4,88.3
25,Male,Robbery,Preparatory,110,9,1,0,49.4
19,Male,Murder,Secondary,325,6,1,0,60.7
36,Male,Theft,Bachelor's,13,12,5,0,46.2
39,Male,Weapons Offense,Preparatory,43,6,0,1,44.2
38,Male,Burglary,Literate,25,9,3,0,56.3
19,Male,Cybercrime,Illiterate,20,9,2,0,54.4
46,Male,Burglary,Secondary,31,14,1,3,59.0
20,Male,Fraud,Primary,44,10,3,3,69.3
18,Male,Theft,Primary,46,9,3,0,47.7
47,Male,Fraud,Illiterate,65,12,1,1,55.8
20,Male,Sexual Offense,Primary,113,5,0,1,57.9
57,Male,Fraud,Bachelor's,21,12,3,3,56.3
19,Male,Cybercrime,Postgraduate education,53,8,2,0,31.4
22,Male,Robbery,Primary,104,10,3,1,77.3
24,Male,Arson,Primary,57,12,5,2,88.3
19,Male,Fraud,Bachelor's,57,10,2,1,44.9
28,Male,Vandalism,Illiterate,8,10,3,1,59.0
46,Male,Weapons Offense,Secondary,96,14,1,1,61.3
38,Male,Public Order,Preparatory,23,5,0,0,24.1
20,Male,Public Order,Primary,11,8,0,0,36.0
20,Male,Assault,Preparatory,102,13,0,0,55.7
22,Male,Robbery,Secondary,111,11,2,3,78.9
20,Female,Weapons Offense,Primary,96,11,0,2,70.4
32,Male,Theft,Primary,20,11,2,3,62.2
49,Male,Public Order,Secondary,1,17,4,4,78.4
44,Male,Sexual Offense,Preparatory,193,16,5,5,100.0
38,Male,Burglary,Bachelor's,62,13,0,1,48.5
53,Male,Theft,Illiterate,23,10,1,2,43.8
55,Male,Theft,Bachelor's,8,7,0,0,16.8
50,Male,Assault,Secondary,38,14,4,2,69.7
45,Female,Drug Offense,Secondary,46,11,1,2,56.9
40,Male,Drug Offense,Preparatory,39,7,2,0,43.5
49,Male,Robbery,Bachelor's,121,13,3,1,62.7
36,Male,Assault,Primary,64,8,3,1,59.8
63,Male,Cybercrime,Postgraduate education,46,10,2,1,30.7
47,Male,Burglary,Primary,50,17,4,1,69.4
63,Female,Vandalism,Literate,27,11,2,0,34.7
40,Male,Drug Offense,Bachelor's,15,8,0,1,32.6
44,Male,Murder,Primary,247,9,3,0,74.6
65,Male,Drug Offense,Preparatory,93,13,1,1,47.4
43,Male,Theft,Illiterate,41,7,2,0,37.4
30,Male,Public Order,Secondary,1,10,3,2,51.5
27,Male,Fraud,Secondary,30,10,2,1,50.0
18,Male,Vandalism,Postgraduate education,21,9,2,2,48.9
39,Male,Murder,Primary,473,5,0,0,68.3
47,Male,Vandalism,Preparatory,23,11,4,1,54.3
27,Male,Weapons Offense,Literate,72,10,3,3,86.1
23,Female,Burglary,Literate,19,12,1,0,47.4
51,Male,Theft,Primary,5,16,3,1,57.6
61,Male,Vandalism,Primary,18,8,1,2,43.7
21,Female,Arson,Secondary,86,12,2,0,58.7
29,Male,Burglary,Secondary,38,14,3,0,48.3
36,Male,Assault,Preparatory,84,8,2,0,50.2
19,Male,Robbery,Literate,81,9,0,2,64.9
40,Male,Assault,Primary,38,7,2,1,63.3
43,Male,Theft,Bachelor's,34,8,1,1,29.2
40,Male,Vandalism,Primary,3,9,2,1,43.7
34,Male,Vandalism,Illiterate,23,9,1,0,51.5
37,Male,Assault,Secondary,42,8,3,2,56.9
56,Male,Theft,Secondary,36,17,4,3,62.1
42,Male,Fraud,Bachelor's,25,8,2,2,50.4
51,Male,Assault,Illiterate,25,14,6,4,91.2
46,Male,Arson,Secondary,37,13,2,4,81.4
18,Male,Murder,Literate,196,12,4,2,95.0
30,Male,Fraud,Bachelor's,71,10,3,0,43.1
38,Male,Public Order,Preparatory,12,7,0,0,24.0
57,Male,Theft,Primary,20,11,4,0,44.7
37,Female,Fraud,Bachelor's,69,7,0,1,30.4
45,Female,Robbery,Preparatory,101,16,2,2,70.6
54,Male,Robbery,Preparatory,66,8,0,0,38.1
57,Male,Assault,Bachelor's,111,10,4,3,71.9
60,Male,Robbery,Primary,127,11,4,1,59.1
50,Male,Kidnapping,Literate,149,6,2,1,65.4
28,Male,Burglary,Postgraduate education,42,12,1,1,45.9
65,Male,Fraud,Illiterate,50,7,1,1,50.8
38,Male,Burglary,Primary,60,10,3,1,60.9
57,Male,Robbery,Secondary,40,10,4,1,46.5
34,Male,Assault,Primary,97,8,0,1,62.7
38,Male,Robbery,Illiterate,97,11,0,1,62.0
22,Male,Robbery,Preparatory,113,11,4,2,79.7
19,Male,Robbery,Secondary,112,10,4,2,70.4
21,Male,Burglary,Primary,18,2,0,0,34.7
33,Male,Cybercrime,Secondary,57,5,1,0,25.7
40,Male,Theft,Secondary,46,10,1,0,29.5
46,Male,Theft,Bachelor's,48,9,2,0,39.6
44,Male,Public Order,Secondary,8,3,0,0,14.4
50,Male,Fraud,Literate,41,11,1,0,36.9
19,Male,Sexual Offense,Bachelor's,224,6,1,0,52.6
21,Male,Public Order,Secondary,17,5,1,0,28.6
46,Male,Arson,Primary,86,10,0,2,63.7
31,Male,Robbery,Secondary,73,12,2,3,74.1
49,Male,Theft,Bachelor's,45,10,2,0,23.1
43,Male,Burglary,Bachelor's,23,7,0,1,32.7
56,Male,Theft,Secondary,7,11,3,1,39.2
28,Male,Drug Offense,Secondary,20,4,0,0,25.7
54,Female,Assault,Secondary,34,14,6,3,77.7
54,Male,Assault,Bachelor's,83,11,3,1,53.4
59,Female,Theft,Secondary,28,17,2,4,60.5
49,Male,Public Order,Secondary,13,7,0,0,23.8
45,Male,Theft,Preparatory,48,14,5,4,82.4
65,Male,Public Order,Primary,4,13,3,3,57.7
40,Male,Fraud,Primary,73,13,5,2,81.8
39,Female,Cybercrime,Preparatory,24,13,4,0,54.6
52,Male,Theft,Preparatory,10,7,0,1,29.5
50,Female,Vandalism,Postgraduate education,26,8,1,0,18.0
40,Male,Drug Offense,Primary,36,10,4,0,57.7
38,Male,Robbery,Secondary,49,10,2,2,58.1
62,Male,Robbery,Secondary,109,6,0,1,35.4
23,Male,Theft,Preparatory,26,7,2,1,46.4
27,Male,Theft,Secondary,25,8,0,1,33.8
45,Male,Robbery,Primary,117,11,2,0,50.8
29,Male,Burglary,Secondary,39,16,0,1,53.5
38,Male,Arson,Primary,59,10,1,1,57.8
54,Male,Fraud,Primary,69,14,6,2,65.9
20,Female,Public Order,Illiterate,12,8,2,2,55.4
25,Male,Vandalism,Secondary,8,14,5,4,81.6
61,Male,Vandalism,Literate,30,17,3,3,73.9
24,Male,Burglary,Literate,56,12,4,1,69.8
23,Male,Weapons Offense,Secondary,84,13,3,3,81.8
62,Male,Burglary,Primary,47,13,5,0,55.4
39,Male,Public Order,Bachelor's,7,7,2,0,22.8
28,Male,Fraud,Illiterate,49,8,3,1,56.0
19,Male,Vandalism,Secondary,8,7,1,0,34.0
35,Male,Fraud,Primary,63,8,3,2,54.6
27,Male,Assault,Secondary,90,9,2,2,70.5
64,Male,Assault,Literate,116,5,1,0,51.4
53,Female,Robbery,Secondary,91,7,1,0,34.0
36,Male,Weapons Offense,Primary,73,14,5,3,86.2
53,Male,Drug Offense,Preparatory,74,8,1,2,44.2
62,Female,Arson,Secondary,87,12,0,0,42.6
56,Male,Sexual Offense,Primary,108,13,5,2,83.2
59,Male,Drug Offense,Literate,27,9,1,0,46.9
20,Male,Theft,Bachelor's,9,18,1,3,71.5
49,Male,Theft,Secondary,34,5,0,0,23.9
52,Male,Public Order,Preparatory,16,13,4,4,62.8
37,Male,Fraud,Literate,71,16,4,5,91.2
64,Male,Theft,Bachelor's,39,18,7,0,55.9
48,Male,Theft,Illiterate,46,8,3,1,56.9
32,Female,Assault,Secondary,89,10,3,2,63.8
22,Female,Vandalism,Preparatory,10,6,1,0,32.5
55,Male,Weapons Offense,Preparatory,56,9,0,1,51.5
22,Male,Fraud,Bachelor's,63,3,0,0,29.2
35,Male,Cybercrime,Postgraduate education,58,8,3,2,43.5
65,Male,Murder,Primary,339,16,0,0,70.8
35,Male,Robbery,Illiterate,70,16,6,4,99.9
64,Male,Assault,Preparatory,69,13,4,1,63.9
32,Male,Murder,Postgraduate education,329,10,3,1,70.7
38,Male,Fraud,Bachelor's,75,8,2,2,49.1
44,Male,Public Order,Bachelor's,8,7,1,0,15.1
24,Male,Burglary,Bachelor's,17,13,5,3,78.3
62,Male,Assault,Primary,47,10,2,1,56.3
23,Male,Fraud,Preparatory,25,8,1,1,55.4
53,Male,Fraud,Bachelor's,62,15,6,2,65.3
31,Male,Public Order,Preparatory,11,6,0,0,25.0
44,Male,Murder,Bachelor's,212,7,0,1,55.1
18,Male,Drug Offense,Preparatory,82,10,0,1,57.0
29,Male,Sexual Offense,Primary,173,10,3,2,85.9
29,Male,Drug Offense,Preparatory,78,9,0,1,46.3
58,Male,Weapons Offense,Primary,68,10,3,3,66.3
23,Male,Fraud,Preparatory,34,8,1,0,37.7
38,Male,Cybercrime,Literate,17,16,6,5,93.8
24,Male,Burglary,Secondary,29,9,1,0,43.6
64,Male,Burglary,Preparatory,34,11,4,2,49.6
58,Male,Assault,Secondary,32,14,0,2,58.8
64,Male,Theft,Preparatory,43,11,3,0,36.1
30,Male,Sexual Offense,Postgraduate education,102,9,0,1,56.0
44,Male,Cybercrime,Secondary,56,13,0,1,46.0
32,Male,Drug Offense,Bachelor's,90,9,2,1,52.5
62,Male,Assault,Primary,93,9,0,2,57.5
18,Male,Sexual Offense,Primary,187,11,3,1,82.8
28,Male,Cybercrime,Secondary,49,12,1,0,34.1
41,Male,Burglary,Secondary,54,6,2,0,38.7
59,Male,Fraud,Preparatory,21,9,0,2,41.1
43,Male,Drug Offense,Bachelor's,52,13,0,2,50.4
38,Male,Theft,Secondary,30,5,0,0,21.1
62,Male,Drug Offense,Preparatory,53,7,0,0,30.2
25,Male,Theft,Primary,11,8,2,2,47.8
38,Female,Burglary,Preparatory,72,8,1,1,49.6
55,Male,Burglary,Secondary,33,15,6,2,66.6
48,Male,Weapons Offense,Secondary,70,3,0,0,29.5
30,Male,Cybercrime,Primary,45,11,0,2,53.1
35,Male,Kidnapping,Primary,235,7,0,0,44.0
47,Female,Assault,Bachelor's,43,7,1,1,48.0
50,Male,Cybercrime,Preparatory,35,12,2,2,50.7
65,Female,Robbery,Postgraduate education,123,6,1,1,37.8
36,Male,Weapons Offense,Illiterate,87,11,3,3,80.1
56,Male,Public Order,Primary,4,12,4,1,52.2
50,Female,Assault,Preparatory,67,11,1,3,63.7
27,Male,Fraud,Bachelor's,61,15,5,2,61.1
36,Female,Drug Offense,Secondary,23,14,4,1,67.2
25,Male,Theft,Literate,46,9,1,0,50.3
59,Male,Burglary,Secondary,53,10,0,3,58.0
38,Male,Kidnapping,Bachelor's,286,8,2,2,70.1
26,Male,Vandalism,Preparatory,22,6,2,1,36.9
45,Male,Burglary,Literate,70,6,0,1,42.8
65,Male,Murder,Preparatory,255,13,3,2,84.4
46,Female,Weapons Offense,Bachelor's,36,12,3,3,67.1
47,Male,Cybercrime,Secondary,9,13,5,3,65.6
62,Male,Weapons Offense,Bachelor's,83,6,0,0,30.6
21,Male,Drug Offense,Primary,41,12,0,2,65.3
56,Male,Drug Offense,Secondary,64,6,2,0,38.1
65,Male,Theft,Primary,16,14,1,3,59.8
44,Male,Burglary,Preparatory,56,6,0,0,34.2
54,Male,Robbery,Primary,45,13,2,1,58.1
55,Male,Murder,Preparatory,243,17,4,0,84.3
29,Female,Assault,Bachelor's,59,9,0,2,53.4
18,Male,Assault,Secondary,88,11,0,1,62.4
60,Male,Kidnapping,Preparatory,204,12,0,1,62.9
35,Male,Theft,Preparatory,32,10,3,3,60.5
63,Male,Drug Offense,Bachelor's,67,12,3,1,50.6
51,Male,Fraud,Primary,31,12,0,0,37.7
38,Male,Public Order,Primary,9,8,1,2,43.1
52,Female,Fraud,Primary,64,15,1,1,54.0
52,Male,Theft,Bachelor's,45,9,3,1,40.2
57,Male,Robbery,Preparatory,44,7,1,0,35.1
63,Male,Cybercrime,Preparatory,45,10,3,0,35.3
39,Male,Theft,Secondary,33,11,2,2,49.1
34,Male,Burglary,Primary,54,6,2,0,44.9
25,Female,Theft,Secondary,21,11,3,0,40.8
33,Male,Assault,Primary,67,5,1,0,47.5
29,Male,Drug Offense,Preparatory,59,10,1,0,48.3
48,Male,Weapons Offense,Illiterate,37,13,2,0,54.6
30,Male,Fraud,Secondary,41,7,2,1,49.0
33,Male,Fraud,Bachelor's,23,8,3,1,49.7
42,Female,Drug Offense,Primary,25,8,1,1,41.9
25,Male,Arson,Literate,51,8,1,2,69.5
29,Male,Assault,Preparatory,68,12,1,3,65.7
31,Male,Assault,Illiterate,72,7,2,1,65.1
32,Male,Theft,Preparatory,36,10,1,1,39.1
39,Male,Burglary,Secondary,12,13,2,4,72.3
57,Male,Sexual Offense,Secondary,197,8,1,2,62.0
21,Male,Assault,Secondary,57,9,2,0,55.7
54,Male,Burglary,Secondary,12,7,0,0,23.2
43,Male,Assault,Primary,50,7,2,0,52.3
50,Male,Assault,Illiterate,54,8,1,2,63.0
37,Male,Assault,Postgraduate education,99,5,1,1,40.3
44,Male,Murder,Illiterate,275,7,0,0,67.8
21,Male,Burglary,Illiterate,26,12,4,2,79.5
61,Male,Theft,Secondary,43,7,2,0,25.1
38,Male,Robbery,Bachelor's,54,12,1,3,59.4
34,Male,Assault,Illiterate,24,9,3,2,76.2
57,Male,Public Order,Primary,18,6,1,1,32.7
24,Male,Theft,Secondary,36,10,3,1,52.5
47,Male,Vandalism,Preparatory,6,8,1,0,30.8
44,Male,Public Order,Primary,12,13,4,3,65.6
23,Female,Theft,Primary,14,9,1,2,54.2
32,Male,Burglary,Preparatory,48,16,0,3,73.5
25,Male,Burglary,Secondary,38,11,2,2,53.9
49,Male,Public Order,Secondary,19,6,2,0,29.8
44,Female,Kidnapping,Secondary,136,6,1,0,43.3
60,Male,Robbery,Secondary,47,8,0,1,44.8
36,Male,Theft,Secondary,17,8,2,1,42.3
40,Male,Weapons Offense,Secondary,64,7,2,1,43.9
43,Male,Burglary,Secondary,22,8,1,2,45.9
37,Female,Weapons Offense,Bachelor's,87,4,0,0,25.9
37,Female,Weapons Offense,Preparatory,85,12,5,1,65.3
54,Male,Assault,Secondary,69,7,0,1,37.9
65,Male,Assault,Primary,68,6,0,1,49.5
63,Male,Murder,Bachelor's,414,10,2,0,57.4
52,Female,Weapons Offense,Secondary,88,13,0,4,62.6
58,Female,Theft,Preparatory,29,8,2,0,29.0
48,Male,Vandalism,Secondary,16,10,0,3,48.5
45,Male,Murder,Secondary,480,9,2,0,74.4
60,Male,Assault,Illiterate,30,10,1,1,58.3
31,Female,Burglary,Illiterate,46,15,5,0,68.4
24,Male,Vandalism,Bachelor's,36,8,0,0,34.2
58,Male,Cybercrime,Bachelor's,56,11,0,2,34.7
55,Male,Burglary,Illiterate,45,11,1,0,47.6
45,Male,Public Order,Postgraduate education,19,7,1,1,32.3
26,Male,Robbery,Secondary,134,14,6,1,72.6
26,Male,Drug Offense,Preparatory,26,10,1,1,53.9
20,Female,Theft,Preparatory,38,7,1,1,48.3
39,Male,Cybercrime,Postgraduate education,6,6,2,1,30.1
33,Male,Weapons Offense,Bachelor's,33,10,0,1,45.6
44,Male,Theft,Primary,17,6,0,0,25.4
57,Male,Arson,Secondary,52,14,5,4,78.6
25,Male,Weapons Offense,Illiterate,28,6,2,0,54.1
35,Male,Weapons Offense,Secondary,37,8,3,2,54.3
37,Male,Theft,Secondary,39,13,3,3,59.1
25,Male,Fraud,Secondary,44,12,4,2,63.6
36,Male,Robbery,Illiterate,121,7,2,1,58.5
44,Male,Kidnapping,Postgraduate education,140,11,4,0,55.7
39,Male,Theft,Secondary,34,17,5,4,84.3
65,Male,Robbery,Preparatory,47,7,0,1,44.8
22,Male,Burglary,Illiterate,26,9,3,2,70.0
29,Male,Vandalism,Primary,17,13,3,1,59.6
56,Male,Kidnapping,Secondary,160,10,4,2,70.3
31,Male,Drug Offense,Preparatory,47,14,2,3,76.7
63,Male,Public Order,Secondary,14,13,5,3,58.8
28,Male,Vandalism,Literate,17,20,1,6,91.9
54,Male,Robbery,Postgraduate education,92,3,0,0,12.7
61,Female,Public Order,Bachelor's,7,8,1,1,25.1
18,Male,Sexual Offense,Secondary,98,8,0,0,55.1
32,Male,Assault,Bachelor's,25,12,5,2,74.2
62,Male,Public Order,Bachelor's,22,11,3,3,47.5
36,Male,Sexual Offense,Bachelor's,193,10,3,0,54.1
60,Female,Assault,Bachelor's,86,14,3,2,63.1
27,Male,Assault,Secondary,120,8,1,0,45.9
32,Male,Theft,Literate,43,12,4,0,54.6
42,Male,Robbery,Primary,49,11,2,3,78.2
34,Male,Theft,Illiterate,26,11,0,0,45.9
57,Male,Weapons Offense,Primary,25,7,2,0,40.7
33,Male,Burglary,Postgraduate education,44,9,0,1,30.3
32,Male,Burglary,Primary,31,15,4,2,78.8
41,Male,Burglary,Secondary,65,10,3,0,41.8
59,Male,Assault,Primary,30,6,0,0,42.2
65,Male,Drug Offense,Illiterate,62,7,0,0,34.2
44,Male,Robbery,Preparatory,83,8,3,1,57.1
22,Male,Theft,Secondary,12,7,0,1,47.4
62,Male,Theft,Postgraduate education,36,6,0,0,19.7
50,Male,Vandalism,Secondary,11,13,0,4,54.0
52,Male,Robbery,Primary,41,15,2,0,60.4
48,Male,Drug Offense,Literate,91,7,0,0,36.4
61,Male,Cybercrime,Illiterate,51,11,1,1,48.9
49,Female,Drug Offense,Primary,18,11,3,1,55.7
18,Male,Cybercrime,Primary,39,6,0,0,39.7
54,Female,Assault,Illiterate,116,14,4,4,99.0
45,Male,Weapons Offense,Secondary,62,11,0,1,48.7
37,Male,Drug Offense,Bachelor's,26,10,1,3,61.2
43,Male,Vandalism,Preparatory,13,7,1,1,32.9
62,Male,Murder,Secondary,412,6,0,1,50.9
55,Male,Robbery,Bachelor's,76,8,3,0,45.8
57,Male,Cybercrime,Bachelor's,36,9,0,0,20.1
26,Male,Cybercrime,Primary,11,7,0,1,35.2
38,Male,Public Order,Preparatory,12,17,2,5,70.7
62,Female,Drug Offense,Secondary,52,15,3,4,73.5
47,Male,Theft,Illiterate,7,10,3,0,49.6
65,Male,Robbery,Primary,58,9,0,1,55.7
34,Female,Assault,Preparatory,96,10,2,1,63.0
62,Male,Assault,Illiterate,31,9,3,2,64.9
27,Male,Vandalism,Primary,36,6,0,1,37.0
49,Male,Arson,Preparatory,102,10,2,3,67.7
54,Male,Sexual Offense,Preparatory,156,10,2,1,67.1
27,Male,Vandalism,Preparatory,6,5,0,1,29.0
56,Male,Vandalism,Secondary,26,10,3,3,48.3
46,Male,Burglary,Literate,27,14,0,0,47.2
62,Male,Cybercrime,Illiterate,28,10,3,2,56.3
36,Male,Drug Offense,Secondary,79,9,1,1,39.3
51,Male,Burglary,Illiterate,69,13,1,0,53.4
57,Male,Drug Offense,Literate,31,11,0,0,47.4
31,Male,Burglary,Secondary,60,14,5,3,76.7
20,Male,Theft,Preparatory,24,11,4,3,69.7
43,Male,Assault,Preparatory,68,10,1,3,60.8
48,Male,Theft,Bachelor's,16,9,3,0,36.5
60,Male,Vandalism,Secondary,33,4,0,0,15.7
62,Male,Robbery,Preparatory,62,8,0,2,48.5
59,Male,Sexual Offense,Secondary,127,11,0,3,62.1
33,Male,Theft,Preparatory,13,5,1,1,31.9
49,Male,Weapons Offense,Secondary,38,8,0,2,48.3
45,Male,Drug Offense,Secondary,46,15,2,4,74.1
33,Male,Assault,Literate,120,9,0,0,57.4
41,Male,Assault,Preparatory,110,13,3,1,65.5
41,Female,Fraud,Illiterate,24,12,3,0,59.1
